date,text
2025-04-23 07:30:57+00:00,مطلوب شاشة جوال سامسونج a03s
2025-04-23 07:27:31+00:00,"مطلوب جهاز طاقة 1 كيلو
مطلوب جهاز طاقة 1 كيلو
مطلوب جهاز طاقة 1 كيلو
مطلوب جهاز طاقة 1 كيلو"
2025-04-23 07:18:16+00:00,"لابتوب توشيبا نضيف بدون بطارية 
للبيع لاعلى سعر 
0599254442
مفترق الازهر
مطلوب 450 شيكل"
2025-04-23 07:11:21+00:00,مطلوب ايفون 12 أو 13 برو ماكس
2025-04-23 07:04:51+00:00,مطلوب جوال بحدود ال1000ش يكون بحالة جيدة وبطاريته ما بتنفذ وبيدعم تطبيقات بنك فلسطين ومحفظة بال باي
2025-04-23 07:04:28+00:00,مطلوببب كيس طحين
2025-04-23 06:47:20+00:00,مطلوب شقه للايجار في انصيرات الي عندو أو طرفو يتواصل خاص او جوال 0595099115
2025-04-23 06:36:52+00:00,"مطلوووب الواح طاقة ٣٢٠ واط 
مطلوووب الواح طاقة ٣٢٠ واط 
مطلوب بطارية ٢٠٠ امبير بحالة ممتازة جدا 

مطلوب بطارية ١٠٠ امبير بحالة ممتازة 

مطلوب بطارية ٢٠٠ امبير بحالة ممتازة جدا 

مطلوب بطارية ١٠٠ امبير بحالة ممتازة"
2025-04-23 06:28:03+00:00,مطلوب زيت قلي كمية
2025-04-23 05:37:12+00:00,"متوفر لوح طاقة محول بيطلع 7.50 أمبير 
مطلوب 1700 شيكل 
العنوان خانيونس القرارة
ملاحظة: الدفع كاش"
2025-04-23 00:49:07+00:00,مطلوب حجار ليثيوم بحاله ممتازة الي متوفر عنده يكلمني
2025-04-23 00:28:11+00:00,"متوفر لوح طاقة محول بيطلع 7.50 أمبير 
مطلوب 1700 شيكل 
العنوان خانيونس القرارة
ملاحظة: الدفع كاش"
2025-04-23 00:26:35+00:00,مطلوب كيسين طحين مقابل سيولة 2000 شيكل صفر عمولة
2025-04-23 00:01:09+00:00,مطلوب حب كلشن تطبيق
2025-04-22 22:12:01+00:00,"مطلوب طقم نوم 
0592058858"
2025-04-22 21:14:31+00:00,مطلوب نايلون حمامات
2025-04-22 20:59:43+00:00,🚨🚨 مطلوب سماعات ايربود اصلية الجيل الاول أو الثاني 🚨🚨
2025-04-22 20:51:28+00:00,مطلوب جوال يكون مسكر ونظيف خالي مشاكل بحدود ١٥٠٠ ل ٢٠٠٠ دفع بنكي مدينة غزة
2025-04-22 20:44:00+00:00,متوفر بطارية 200 أمبير نوع ريتار للبيع ، بتشغل بالنهار على الطاقة انفيلتر لشحن الجوالات وبالليل ليدات مطلوب فيها 1000ش التواصل خاص او رقم 0592595606 غزة شمال مش جنوب
2025-04-22 20:36:24+00:00,مطلوب بسكليت مقاس20ل24 بحدود 300 _400 شيكل
2025-04-22 19:58:40+00:00,مطلوب سكودا فينيسيا(تندر)
2025-04-22 19:51:26+00:00,"مطلوب رصيد جوال الى عندو يتواصل معي 
مطلوب رصيد جوال الى عندو يتواصل معي 
مطلوب رصيد جوال الى عندو يتواصل معي"
2025-04-22 19:47:10+00:00,مطلوب بسكليت مقاس20ل24 بحدود 300 _400 شيكل
2025-04-22 19:43:13+00:00,مطلوب شاشه ردمي 10 بسعر مناسب
2025-04-22 19:29:54+00:00,⚙️مطلوب بطارية من 50امبير ل 150امبير نظيفة.0566802052
2025-04-22 19:28:27+00:00,مطلوب غاز
2025-04-22 19:27:51+00:00,"مطلوب🌹🌹.
مطلوب رصيد جوال كل ١٠٠ ب ٦٥ الدفع كاش والتواصل خاص لو تكرمتم.
المكان مواصي خانيونس.🌹"
2025-04-22 19:16:44+00:00,مطلوب كنترول
2025-04-22 19:15:22+00:00,"مطلوب جاج بلدي 
التواصل على الخاص
او على الرقم 0595698088"
2025-04-22 19:12:55+00:00,مطلوب طاولة ستالس لمطعم فلافل
2025-04-22 19:06:22+00:00,"مطلوب شريحة بارتنر 
ومتوفر شريحة بيلفون للبيع 
شمال غزة"
2025-04-22 19:05:00+00:00,"مطلوب كااااا.ش   2000دولار مقابل بنكي شيكل 
بنخد 100دولار  ب465شيكل بنكي 
فقط دير البلح 
0595775455"
2025-04-22 18:52:01+00:00,مطلوب غاز التواصل خاص
2025-04-22 18:51:42+00:00,مطلوب غازز
2025-04-22 18:29:37+00:00,مطلوب كوشك بسكليت كهرباء
2025-04-22 18:23:08+00:00,مطلوب بسكليت بحدود 300 _400
2025-04-22 18:19:29+00:00,"مطلوب غاز
التواصل خاص"
2025-04-22 18:09:29+00:00,"مطلوووب الواح طاقة ٣٢٠ واط 
مطلوووب الواح طاقة ٣٢٠ واط 
مطلوب بطارية ٢٠٠ امبير بحالة ممتازة جدا 

مطلوب بطارية ١٠٠ امبير بحالة ممتازة 

مطلوب بطارية ٢٠٠ امبير بحالة ممتازة جدا 

مطلوب بطارية ١٠٠ امبير بحالة ممتازة"
2025-04-22 17:53:32+00:00,"مطلوب شيشة إلكترونية جنوب غزة 
ارجوس"
2025-04-22 17:48:19+00:00,"مطلوب بطارية ٢٠٠ امبير بحالة ممتازة جدا 

مطلوب بطارية ١٠٠ امبير بحالة ممتازة 

مطلوب بطارية ٢٠٠ امبير بحالة ممتازة جدا 

مطلوب بطارية ١٠٠ امبير بحالة ممتازة"
2025-04-22 17:35:03+00:00,مطلوب مكينة شعر بنات كهرباء
2025-04-22 17:34:38+00:00,مطلوب جهاز طاقة كيلو مسكر والبيع تطبيق
2025-04-22 17:33:22+00:00,مطلوب ف الشمال وفي الجنوب . مراوح كمبيوتر ! تكون قويه مش ضعيفه . الي عنده يدخل خاص يورجيني الصور والتفاصيل ومحدش يكتبلي فتعليقات بكم بتخذها خشو خاص ي رنولي 0592411298
2025-04-22 17:21:45+00:00,مطلوب شاشة نوت 9
2025-04-22 17:20:44+00:00,مطلوب هوايه حجم صغير علبطاريه
2025-04-22 17:13:39+00:00,مطلوب غاز مقابل سيولة أزرق أجنص
2025-04-22 17:10:44+00:00,"متوفر usdt, مطلوب بنكي لاقل مرجع جنوب 

متوفر usdt, مطلوب بنكي لاقل مرجع جنوب"
2025-04-22 17:09:53+00:00,مطلوب لوح ٦٥٠ واط
2025-04-22 17:08:34+00:00,مطلوب لوح 150 او 165 وات
2025-04-22 17:04:44+00:00,مطلوب لوح طاقة 20w
2025-04-22 16:53:07+00:00,للناس يلي ضايل عندها دين بغزة مطلوب كيسين طحين بسعر معقول 🌷
2025-04-22 16:50:50+00:00,مطلوب مكينة شعر بنات كهرباء
2025-04-22 16:42:02+00:00,مطلوب بسكليت بحدود 300 _ 400 شيكل
2025-04-22 16:38:17+00:00,كم مطلوب
2025-04-22 16:28:25+00:00,مطلوب لوح طاقة 20w
2025-04-22 16:24:48+00:00,مطلوب افتيل اشتعالي مطلوب افتيل اشتعالي مطلوب افتيل اشتعالي مطلوب افتيل اشتعالي مطلوب افتيل اشتعالي مطلوب افتيل اشتعالي مطلوب افتيل اشتعالي مطلوب افتيل اشتعالي ضروري ضروري ضروري ضروري
2025-04-22 16:07:35+00:00,"الله يمسيكم بأنوار النبي 
مطلوب بور بانك بسعر منيح 
للضروره"
2025-04-22 15:58:42+00:00,"مطلوب شيشة الاكترونية سلك وقطنه 
الدفع تطبيق بنكي"
2025-04-22 15:49:12+00:00,"مطلوب🌹🌹.
مطلوب رصيد جوال كل ١٠٠ ب ٦٥ الدفع كاش والتواصل خاص لو تكرمتم.
المكان مواصي خانيونس.🌹"
2025-04-22 15:25:03+00:00,"متوفر usdt, مطلوب بنكي لاقل مرجع جنوب 

متوفر usdt, مطلوب بنكي لاقل مرجع جنوب"
2025-04-22 15:15:25+00:00,"موجود نظام طاقة شمسية كامل 
٤ خلاية ٣٣٠ واط مع جهاز اتنين كيلو مع بطاريات مع السيبة والسلوك والامانات كامل
مطلوب ١٠ الاف دولار
0592402923"
2025-04-22 14:54:50+00:00,"‏مطلوب 10كياس طحين لفاعل خير بدو يخبزهم الي عندو ما يقصر
لتواصل 0567293808"
2025-04-22 14:45:45+00:00,"متوفر usdt, مطلوب بنكي لاقل مرجع جنوب 

متوفر usdt, مطلوب بنكي لاقل مرجع جنوب"
2025-04-22 14:38:29+00:00,مطلوب جلوك حسنين عل بنكي بسعر مناسب شمال غزة
2025-04-22 14:38:10+00:00,مطلوب جوال بسعر 2800 شيكل بنكي
2025-04-22 14:08:30+00:00,مطلوب مكينه لف دخان
2025-04-22 13:54:56+00:00,مطلوب كيس سكر او نص كيس بسعر معقول مقابل سيولة للتواصل علي رقم ٠٥٩٥٠٢٣٢١١
2025-04-22 13:43:29+00:00,🚨🚨مطلوب سماعات ايربود اصلية الجيل الاول أو الثاني 🚨🚨
2025-04-22 13:23:29+00:00,"مطلوب رصيد جوال الى عندو يتواصل معي 
مطلوب رصيد جوال الى عندو يتواصل معي 
مطلوب رصيد جوال الى عندو يتواصل معي"
2025-04-22 12:54:17+00:00,مطلوب مكينة شعر بنات كهرباء
2025-04-22 12:31:18+00:00,مطلوب فريزر بدير البلح بسعر مناسب
2025-04-22 12:19:05+00:00,مطلوب جوال نظيف مسكر خالي مشاكل بحدود 1500-2000 دفع بنكي مدينة غزة
2025-04-22 12:07:36+00:00,مطلوب بطارية سامسونج نوت ٨ تطبيق
2025-04-22 12:06:14+00:00,"مطلوب شاشة m13 
لو أجار وقد مابدك خود 
معي جوال انحرفت شاشتو وعليه ارقام جوالات مهمة جدا بدي اخدهم"
2025-04-22 12:05:56+00:00,"مطلوب كيس طحين تاريخ جديد
خانيونس"
2025-04-22 12:05:16+00:00,مطلوب مكينة شعر بنات كهرباء
2025-04-22 11:58:33+00:00,مطلوب راس شيشة ارقوس للبيع مطلوب راس شيشة ارقوس للبيع مطلوب راس شيشة ارقوس للبيع مطلوب راس شيشة ارقوس للبيع مطلوب راس شيشة ارقوس للبيع مطلوب راس شيشة ارقوس للبيع
2025-04-22 11:57:15+00:00,مطلوب بنزين نضيف نخب مين عندو
2025-04-22 11:48:46+00:00,مطلوب سكر
2025-04-22 11:39:43+00:00,مطلوب جوال نظيف مسكر خالي مشاكل بحدود 1500-2000 دفع بنكي مدينة غزة
2025-04-22 11:28:15+00:00,مطلوب مكينة شعر بنات كهرباء
2025-04-22 11:09:22+00:00,مطلوب شاشة جوال ردمي 9
2025-04-22 11:05:22+00:00,مطلوب جوال نظيف مسكر خالي مشاكل بحدود 1500-2000 دفع بنكي مدينة غزة
2025-04-22 10:54:29+00:00,مطلوب  مطلوب مطلوب حب روسي وروماني تواصل خاص
2025-04-22 10:38:07+00:00,"مطلوب سلك نت 
25 الى 30 متر 
خانيونس"
2025-04-22 10:30:07+00:00,مطلوب شيشة اكترونية
2025-04-22 10:29:42+00:00,"مطلوب كااااا.ش   2000دولار مقابل بنكي شيكل 
بنخد 100دولار  ب465شيكل بنكي 
فقط دير البلح 
0595775455"
2025-04-22 10:19:34+00:00,مطلوب بسكليت بحدود 300 _ 400 شيكل
2025-04-22 10:12:25+00:00,مطلوب لوحين طاقة ٣٢٠ واط المكان غزة
2025-04-22 09:45:56+00:00,مطلوب كيس طحين مقابل 10كيلو سكر المواصي خانيونس
2025-04-22 09:37:33+00:00,ايش مطلوب فيه ؟
2025-04-22 09:04:17+00:00,مطلوب ايباد الجيل التاسع 256 بسعر مناسب
2025-04-22 08:56:50+00:00,مطلوب ايباد الجيل التاسع 256 بسعر مناسب
2025-04-22 08:51:19+00:00,"مطلوب برودة بحدود ال 2000/1500
دولار 💵"
2025-04-22 08:50:01+00:00,مطلوب مكينة شعر بنات كهرب
2025-04-22 08:45:31+00:00,السلام عليكم ورحمة الله مطلوب طحين بسعر قليل لاصحاب الضمير بتمني تقفوا معي
2025-04-22 08:35:43+00:00,"مطلوب رصيد جوال الى عندو يتواصل معي 
مطلوب رصيد جوال الى عندو يتواصل معي 
مطلوب رصيد جوال الى عندو يتواصل معي"
2025-04-22 08:33:18+00:00,مطلوب بطارية ايفون ٨ بلس للبيع
2025-04-22 08:22:23+00:00,مطلوب كوشوك نمرة 24
2025-04-22 08:20:41+00:00,مطلوب ف الشمال وفي الجنوب . مراوح كمبيوتر ! تكون قويه مش ضعيفه . الي عنده يدخل خاص يورجيني الصور والتفاصيل ومحدش يكتبلي فتعليقات بكم بتخذها خشو خاص ي رنولي 0592411298
2025-04-22 08:19:21+00:00,"مطلوب شيشة الاكترونية سلك وقطنه 
الدفع تطبيق بنكي"
2025-04-22 08:14:50+00:00,مطلوب لوح طاقه 450واط أو 550
2025-04-22 08:11:53+00:00,"مطلوب شاحن بطارية 20 امبير جديد
 ودفع بنكي"
2025-04-22 07:56:59+00:00,مطلوب مكينة شعر بنات كهرب
2025-04-22 07:14:11+00:00,"مطلوب بلاط انترلوك 
كميه كبيره 
رقم جوال 0599719690"
2025-04-22 06:56:33+00:00,مطلوب خيمه تركيه جلد تطبيق
2025-04-22 06:52:38+00:00,"متوفر لوح طاقة محول بيطلع 7.50 أمبير 
مطلوب 1700 شيكل 
العنوان خانيونس القرارة
ملاحظة: الدفع كاش"
2025-04-22 06:34:03+00:00,"مطلوب مكتب خشب 
مطلوب مكتب خشب 
مطلوب مكتب خشب  
مطلوب مكتب خشب 
مطلوب مكتب خشب 
مطلوب مكتب خشب 
مطلوب مكتب خشب  
مطلوب مكتب خشب 
مطلوب مكتب خشب 
مطلوب مكتب خشب 
مطلوب مكتب خشب  
مطلوب مكتب خشبمطلوب مكتب خشب 
مطلوب مكتب خشب 
مطلوب مكتب خشب  
مطلوب مكتب خشب 
مطلوب مكتب خشب 
مطلوب مكتب خشب 
مطلوب مكتب خشب  
مطلوب مكتب خشب 
مطلوب مكتب خشب 
مطلوب مكتب خشب 
مطلوب مكتب خشب  
مطلوب مكتب خشب"
2025-04-22 06:13:29+00:00,#مطلوب جوال ايفون IPHONE SE بحالة ممتازة...
2025-04-22 06:13:19+00:00,مطلوب مكينة شعر بنات كهرب
2025-04-22 05:18:22+00:00,السلام عليكم ورحمة الله مطلوب طحين بسعر قليل لاصحاب الضمير بتمني تقفوا معي
2025-04-22 05:15:36+00:00,مطلوب مكينة شعر بنات
2025-04-22 05:15:26+00:00,"**السلام عليكم 
**#مطلوب** هارد خارجي نص تيرا أو 1 تيرا يكون ssd 
ميكونش في مشاكل، 
ويكون بسعر طري، 
ويكون من الوسطى، 
ويكون ابن حلال**"
2025-04-22 05:10:39+00:00,"مطلوب شيشة الاكترونية سلك وقطنه 
الدفع تطبيق بنكي"
2025-04-22 05:02:14+00:00,السلام عليكم ورحمة الله مطلوب طحين بسعر قليل لاصحاب الضمير بتمني تقفوا معي
2025-04-22 04:58:35+00:00,السلام عليكم ورحمة الله مطلوب طحين بسعر قليل لاصحاب الضمير بتمني تقفوا معي
2025-04-22 04:54:51+00:00,السلام عليكم ورحمة الله مطلوب طحين بسعر قليل لاصحاب الضمير بتمني تقفوا معي
2025-04-22 04:15:32+00:00,"مطلوب 10كياس طحين لفاعل خير بدو يخبزهم الي عندو ما يقصر
لتواصل 0567293808"
2025-04-22 02:24:25+00:00,"متوفر usdt, مطلوب بنكي لاقل مرجع جنوب 

متوفر usdt, مطلوب بنكي لاقل مرجع جنوب"
2025-04-22 01:13:53+00:00,مطلوب لبتب يكون نضيف ل حدود 1500 شيكل
2025-04-21 23:51:59+00:00,✨مطلوب 10كياس طحين لفاعل خير بدو يخبزهم الي عندو ما يقصر
2025-04-21 23:05:29+00:00,"متوفر لوح طاقة محول بيطلع 7.50 أمبير 
مطلوب 1700 شيكل 
العنوان خانيونس القرارة
ملاحظة: الدفع كاش"
